data,RRRP3.SA,ALPA4.SA,ABEV3.SA,AMER3.SA,ASAI3.SA,AZUL4.SA,B3SA3.SA,BPAN4.SA,BBSE3.SA,BRML3.SA,BBDC3.SA,BBDC4.SA,BRAP4.SA,BBAS3.SA,BRKM5.SA,BRFS3.SA,BPAC11.SA,CRFB3.SA,CCRO3.SA,CMIG4.SA,CIEL3.SA,COGN3.SA,CPLE6.SA,CSAN3.SA,CPFE3.SA,CMIN3.SA,CVCB3.SA,CYRE3.SA,DXCO3.SA,ECOR3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENBR3.SA,ENGI11.SA,ENEV3.SA,EGIE3.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GOAU4.SA,GOLL4.SA,NTCO3.SA,SOMA3.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,KLBN11.SA,RENT3.SA,LWSA3.SA,LREN3.SA,MGLU3.SA,MRFG3.SA,CASH3.SA,BEEF3.SA,MRVE3.SA,MULT3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PRIO3.SA,PETZ3.SA,POSI3.SA,QUAL3.SA,RADL3.SA,RDOR3.SA,RAIL3.SA,SBSP3.SA,SANB11.SA,CSNA3.SA,SLCE3.SA,SULA11.SA,SUZB3.SA,TAEE11.SA,VIVT3.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VIIA3.SA,VBBR3.SA,WEGE3.SA,YDUQ3.SA
2020-07-27,42.66,29.459999,15.28,120.5,18.129999,20.709999,22.076666,9.42,28.49,10.13,17.834709,19.570248,38.636562,34.91,24.040001,20.120001,21.9275,21.360001,14.76,8.183808,5.24,8.33,6.51,20.75,33.009998,3.77,21.01,25.98,13.90909,13.58,39.299999,39.779999,8.02,18.49,49.5,12.725,44.369999,25.01,39.509998,24.299999,17.84,8.25,18.52,59.580002,12.98,12.924,36.25,,8.17,10.495238,27.799999,21.98,9.23,21.440001,45.41,24.219999,39.683563,19.8375,14.88,1.66,14.08,19.66,21.26,9.970446,23.77,23.200001,8.028,16.85,5.4,28.6,23.532,28.200001,22.73,60.889999,29.67,12.24,21.81818,46.436462,41.669998,28.639999,50.799999,14.57,26.24,19.389999,8.09,61.369999,18.91,22.92,34.974998,33.400002
2020-07-28,40.84,28.76,15.09,121.830002,18.27,21.52,21.743334,9.58,28.07,10.31,17.702478,19.438017,37.999115,35.029999,23.799999,21.299999,21.1875,22.5,14.45,8.210314,5.12,9.0,6.586,20.6625,31.200001,3.67,21.49,25.66,13.863636,13.33,38.900002,39.66,8.17,18.129999,50.25,12.4525,43.950001,24.85,39.169998,24.540001,17.73,8.17,19.08,60.34,13.1,13.036,36.18,,8.2,10.361904,27.639999,22.25,9.25,21.190001,44.889999,23.98,39.832375,20.1,14.95,1.62,14.74,19.65,21.59,10.290877,23.389999,22.799999,7.874,16.17,5.4,28.07,23.5,27.52,22.809999,60.119999,30.0,12.3,21.945454,45.899624,42.0,29.07,51.0,14.88,25.950001,19.5,7.99,60.34,20.41,22.870001,33.595001,33.380001
2020-07-29,40.610001,29.9,15.15,123.410004,18.299999,20.959999,21.543333,10.05,28.24,10.34,18.231403,20.049585,38.98185,35.950001,23.99,21.860001,21.9575,22.309999,14.67,8.077783,4.94,9.24,6.516,21.012501,31.4,3.6,21.440001,26.9,13.890909,13.44,39.75,40.580002,8.18,18.4,49.380001,12.475,44.5,24.85,40.099998,24.889999,17.99,8.22,18.450001,60.619999,13.1,13.1,36.200001,,8.18,10.6,28.290001,22.17,9.51,21.049999,45.07,24.51,41.370113,20.0525,14.55,1.6,14.09,19.959999,21.9,10.412694,23.83,23.17,7.874,15.99,5.27,28.389999,24.120001,26.709999,22.450001,58.959999,30.959999,13.0,21.754545,47.602695,41.490002,28.940001,50.5,14.89,26.09,19.450001,8.15,62.950001,20.120001,23.290001,33.490002,33.48
2020-07-30,36.75,31.25,14.55,122.0,18.02,21.02,21.536667,10.12,28.07,10.3,17.768595,19.347107,37.945992,34.799999,23.809999,21.200001,21.715,22.65,14.83,8.110915,4.84,9.46,6.734,22.025,31.73,3.54,21.5,27.620001,14.2,13.58,38.150002,39.189999,7.95,18.52,49.599998,12.4725,44.669998,25.450001,40.810001,25.629999,17.74,8.12,18.549999,60.290001,12.71,13.24,36.259998,,8.07,10.390476,27.809999,21.969999,9.55,21.290001,49.959999,22.549999,41.062569,20.8225,14.63,1.53,13.97,19.75,21.6,9.759914,23.32,22.82,7.932,16.16,5.33,28.73,25.054001,26.0,22.73,59.139999,31.049999,12.78,21.700001,47.065857,42.220001,29.200001,51.299999,14.8,26.120001,19.75,8.21,61.27,20.200001,23.0,34.0,35.09
2020-07-31,35.700001,31.459999,13.9,119.32,17.790001,20.309999,21.146666,9.87,27.83,9.9,17.132231,18.545454,38.114208,33.580002,22.799999,20.700001,21.605,22.440001,14.96,7.951878,5.37,8.28,6.638,22.6,31.4,3.5,20.799999,27.42,14.636363,14.52,36.939999,38.450001,7.61,18.559999,48.75,12.5925,46.169998,25.530001,41.169998,25.610001,17.450001,8.04,17.91,60.130001,11.79,13.028,36.119999,,7.97,10.161904,26.889999,21.540001,9.22,20.77,50.919998,23.120001,40.804623,20.1775,14.41,1.36,13.58,19.139999,21.139999,9.401084,22.700001,22.200001,7.918,15.98,5.24,28.0,24.82,27.01,22.219999,60.849998,30.01,12.25,21.090908,47.093624,42.0,29.030001,52.560001,15.75,25.83,18.940001,8.13,60.709999,19.52,22.700001,33.674999,33.889999
2020-08-03,36.400002,30.91,13.71,126.0,17.74,20.1,21.296665,10.1,28.27,9.59,17.066114,18.347107,38.282425,34.349998,23.299999,20.629999,22.4375,21.92,14.58,7.802907,5.4,7.85,6.315,22.002501,31.040001,3.56,20.0,26.75,15.090909,14.18,37.549999,38.5,7.66,18.34,49.330002,12.47,46.119999,25.35,40.810001,26.440001,17.5,8.07,17.629999,58.75,12.4,13.042,36.09,,7.7,10.190476,27.280001,22.5,8.88,20.870001,50.290001,22.76,40.497074,20.6425,14.5,1.29,13.42,18.459999,20.58,9.120376,22.34,21.799999,7.902,15.43,5.12,27.99,23.691999,28.32,22.049999,60.139999,29.639999,13.02,21.30909,46.32539,43.09,28.65,51.400002,15.28,25.83,18.959999,8.4,60.259998,20.110001,21.799999,33.285,33.75
2020-08-04,33.970001,31.24,13.4,122.989998,17.780001,19.82,21.073334,9.85,28.1,9.45,16.545454,17.950413,37.999115,33.299999,22.57,20.389999,21.799999,21.6,14.19,7.630429,5.13,7.4,6.064,21.535,30.57,3.54,18.92,25.889999,14.663636,13.9,37.0,38.290001,7.47,17.93,47.880001,12.4025,45.880001,24.799999,38.950001,26.1,17.48,8.08,17.65,55.0,13.05,12.832,36.299999,,7.6,9.723809,25.690001,21.959999,8.68,20.85,49.900002,23.4,39.167675,20.625,14.15,1.31,13.19,18.58,20.299999,9.043578,22.309999,21.780001,7.658,15.87,5.09,27.92,23.681999,30.530001,21.57,58.869999,28.809999,12.76,20.863636,46.408691,42.080002,28.620001,50.630001,15.07,25.940001,18.85,8.18,60.700001,19.860001,21.4,33.395,32.720001
2020-08-05,32.799999,34.0,13.18,121.5,17.950001,20.16,21.166666,9.78,28.209999,10.18,16.644629,18.033056,39.167774,33.330002,23.4,20.66,22.049999,21.4,14.24,7.568337,5.06,7.38,6.036,21.977501,30.85,3.44,19.85,26.23,14.563636,14.08,36.700001,38.220001,7.66,17.82,48.209999,12.4475,45.369999,25.17,39.900002,26.200001,18.52,8.53,17.629999,55.25,12.66,13.054,35.27,,7.53,9.714285,25.67,21.809999,8.79,22.75,51.009998,25.32,40.417709,20.75,14.06,1.24,13.31,18.860001,21.93,9.089922,23.75,23.18,8.698,15.75,5.55,28.129999,23.59,30.25,21.889999,58.450001,28.9,13.12,21.136362,47.001064,45.279999,28.42,50.049999,14.88,26.0,18.889999,8.5,62.189999,20.0,22.17,34.099998,32.75
2020-08-06,34.189999,35.790001,13.26,123.010002,17.950001,21.450001,21.35,9.78,28.77,11.32,16.876034,18.157024,38.822487,34.349998,24.1,21.91,22.41,21.299999,14.68,7.871898,5.6,7.27,6.349,21.965,31.76,3.59,19.59,26.200001,14.30909,14.45,38.040001,39.450001,7.58,18.290001,49.389999,12.8075,46.48,25.02,40.75,25.9,18.059999,8.32,18.6,53.75,11.85,13.25,35.060001,,7.84,9.828571,26.030001,22.049999,8.64,23.32,51.630001,24.860001,42.511017,21.477501,13.94,1.19,13.24,18.99,23.610001,8.915141,23.83,23.219999,8.436,15.79,5.34,28.879999,23.728001,30.879999,22.77,59.619999,29.799999,13.11,21.81818,47.093624,46.32,28.889999,51.32,15.2,28.82,19.059999,8.33,61.830002,19.59,22.49,34.915001,33.380001
2020-08-07,36.380001,34.700001,13.31,121.669998,,21.01,20.85,9.74,28.549999,10.84,16.768595,18.049585,38.238159,34.110001,23.389999,22.42,22.035,21.25,14.47,7.713218,5.25,7.29,6.15,21.775,31.18,3.46,19.01,25.84,13.990909,14.54,37.66,39.279999,7.5,17.98,48.919998,12.5325,46.240002,24.65,40.330002,26.040001,17.610001,8.1,17.969999,53.59,11.69,13.104,34.439999,,7.77,9.723809,25.48,21.67,8.64,23.07,50.810001,24.08,42.87809,21.4125,13.86,1.17,13.11,18.549999,22.799999,8.997235,23.309999,22.790001,8.778,15.76,5.4,28.68,23.802,30.059999,23.33,59.490002,29.25,12.95,21.618181,45.723763,46.18,28.76,50.700001,15.42,28.780001,19.219999,8.3,60.450001,19.030001,22.110001,34.224998,32.18
2020-08-10,36.16,33.810001,13.24,121.779999,,21.780001,20.75,9.72,28.74,10.86,16.90909,18.206612,39.300575,34.43,25.57,21.92,22.115,21.299999,14.35,7.720118,5.15,7.39,6.144,21.745001,31.299999,3.36,19.1,25.620001,13.781818,14.21,37.25,38.98,7.93,17.9,49.240002,12.4525,45.310001,24.6,39.560001,25.98,18.26,8.44,17.98,54.470001,11.88,12.88,34.009998,,7.65,9.866666,25.809999,21.950001,8.4,23.299999,50.91,24.24,42.312599,20.4825,14.16,1.26,13.07,18.299999,22.780001,8.815834,24.1,23.450001,9.082,15.23,5.35,28.299999,23.18,30.959999,22.870001,58.990002,30.34,13.97,21.772726,45.446087,47.360001,28.93,51.91,15.8,26.65,19.02,8.68,62.200001,19.17,22.07,34.494999,32.029999
2020-08-11,35.900002,34.119999,13.41,120.0,,23.32,20.280001,9.64,28.91,11.03,16.694214,18.057852,38.308987,33.93,24.74,22.370001,21.827499,20.85,14.12,7.595933,5.06,7.33,6.029,21.0,30.74,3.35,20.35,25.09,13.9,13.95,36.650002,38.439999,8.02,17.76,48.0,12.3275,44.799999,23.91,39.299999,25.959999,18.15,8.31,19.5,55.150002,12.25,12.546,33.599998,,8.11,9.714285,25.51,21.809999,8.56,23.959999,50.790001,22.959999,42.153866,20.247499,14.05,1.28,13.03,17.950001,23.690001,8.993262,23.690001,23.08,8.76,15.51,5.38,28.5,22.865999,31.389999,22.290001,57.130001,29.969999,13.92,21.763636,45.760784,46.900002,28.65,50.990002,15.52,27.51,18.809999,8.48,60.279999,18.74,21.809999,33.685001,32.32
2020-08-12,35.150002,34.0,13.48,120.260002,,22.879999,20.5,9.14,28.950001,10.59,16.61157,17.892561,38.946438,33.75,24.67,22.700001,21.42,20.32,13.85,7.430354,5.03,7.19,6.017,20.875,30.200001,3.3,19.719999,24.4,13.636363,13.71,35.869999,37.150002,7.8,17.67,46.5,12.2175,43.779999,24.01,37.5,25.16,18.110001,8.32,18.75,54.540001,12.14,12.262,33.849998,,7.83,9.628571,25.219999,22.370001,8.13,24.52,50.450001,23.200001,41.518929,20.014999,14.72,1.26,13.25,17.75,23.42,8.712554,24.049999,23.48,8.88,15.76,5.28,27.9,22.299999,32.389999,22.530001,56.470001,29.950001,13.81,21.881819,44.307621,47.23,28.33,49.5,15.29,28.0,18.66,8.64,61.5,18.16,21.610001,34.0,31.98
2020-08-13,35.59,34.790001,13.21,122.0,,22.01,20.216665,8.98,27.1,9.77,16.123966,17.52066,38.308987,33.07,24.08,20.93,21.365,19.77,13.65,7.188885,4.99,6.92,5.946,20.762501,29.799999,3.23,18.93,23.91,13.718181,13.43,33.380001,35.150002,7.6,17.43,44.860001,12.2825,43.110001,23.559999,36.240002,25.02,17.860001,8.26,18.23,54.599998,12.48,12.522,33.09,,7.68,9.390476,24.5,22.15,8.3,25.25,49.02,23.4,40.318501,20.112499,14.78,1.19,12.9,17.9,22.030001,8.631784,23.34,22.84,8.716,16.26,5.33,28.299999,22.018,32.139999,22.02,56.099998,28.860001,13.69,23.163635,43.548645,47.669998,28.870001,49.48,15.11,27.889999,18.549999,8.69,60.349998,18.780001,20.950001,34.450001,31.43
2020-08-14,36.279999,34.5,13.26,113.599998,,22.49,20.190001,8.98,27.040001,10.25,16.256199,17.545454,39.220894,33.18,23.969999,20.700001,20.65,20.190001,13.5,7.175087,4.95,7.19,6.083,20.700001,30.030001,,19.440001,24.360001,13.881818,13.37,34.080002,35.639999,7.68,17.59,45.23,12.3,43.790001,24.01,38.540001,24.76,17.99,8.31,18.68,54.23,12.45,12.824,33.5,,7.77,9.457142,24.73,23.299999,8.46,25.15,49.580002,23.639999,41.280827,20.440001,15.26,1.16,13.04,18.299999,22.67,8.68872,23.25,22.67,8.618,15.17,5.08,28.129999,22.596001,32.900002,22.809999,56.419998,29.09,13.68,21.727272,44.057716,50.490002,29.35,50.25,15.24,27.77,18.780001,8.78,61.349998,18.6,21.09,34.584999,31.35
2020-08-17,33.580002,34.439999,12.85,108.459999,,21.25,19.366667,8.54,26.25,9.65,15.826446,17.033056,39.787518,32.330002,23.450001,20.98,19.75,19.700001,13.03,7.030205,4.8,6.88,6.007,20.387501,29.030001,,18.870001,23.5,13.318181,12.8,31.809999,33.799999,7.39,17.24,43.509998,11.685,42.900002,23.41,36.919998,24.360001,18.02,8.36,17.549999,53.580002,13.15,12.49,32.459999,,7.47,9.171428,24.139999,23.889999,7.82,25.77,47.720001,23.719999,40.258972,20.4125,16.08,1.12,13.28,17.440001,21.85,8.463624,23.26,22.6,8.414,13.24,4.76,27.290001,22.076,33.119999,22.219999,54.509998,28.559999,13.94,21.890909,43.437572,50.98,29.25,49.189999,14.66,27.0,18.27,8.85,62.23,17.540001,20.549999,33.985001,30.389999
2020-08-18,31.700001,34.759998,13.08,114.400002,,21.799999,20.6,8.97,27.02,9.75,16.049585,17.214876,41.035854,32.77,23.98,21.09,21.355,20.07,13.59,7.216482,4.84,6.96,6.135,21.2925,29.889999,,19.34,24.33,13.763636,13.69,32.580002,34.369999,7.39,17.549999,45.240002,12.0925,43.290001,23.959999,39.009998,24.99,19.49,8.95,18.139999,52.939999,14.09,12.586,32.880001,,7.55,9.333333,24.24,23.860001,8.56,25.870001,49.599998,23.0,40.9832,22.375,16.25,1.08,13.41,18.799999,21.84,8.647673,23.610001,23.02,8.81,11.8,4.93,28.389999,22.190001,34.529999,22.48,55.549999,29.129999,14.82,22.018181,44.853714,52.0,28.34,50.0,14.87,28.0,18.809999,9.45,63.060001,18.969999,21.5,33.849998,31.4
2020-08-19,31.9,34.130001,12.85,112.389999,,21.469999,19.856667,8.87,26.52,9.56,15.991735,17.14876,40.823372,32.619999,23.68,20.83,20.969999,19.65,13.62,7.257876,4.9,6.58,6.106,20.74,29.35,,18.940001,23.549999,13.945454,13.69,31.67,33.16,7.16,17.389999,43.880001,12.22,43.029999,23.32,39.130001,24.75,20.02,9.16,17.75,52.66,14.49,12.396,31.75,,7.19,9.266666,24.120001,24.610001,8.1,25.77,49.009998,21.93,39.445461,22.424999,17.219999,1.1,13.43,18.299999,21.559999,8.460976,23.51,22.889999,9.342,12.66,4.95,27.84,21.427999,33.740002,22.370001,52.75,29.0,14.89,22.545454,42.956272,50.630001,28.469999,49.57,14.71,27.700001,19.690001,9.65,62.389999,19.280001,21.25,32.939999,31.0
2020-08-20,32.900002,35.529999,12.88,112.809998,,21.57,20.780001,8.74,26.48,9.88,15.884297,17.107437,41.168659,32.650002,24.379999,20.59,20.785,19.860001,13.68,7.209582,4.88,6.57,6.03,20.952499,29.280001,,19.17,24.43,14.481818,13.71,31.82,32.900002,7.16,17.309999,44.459999,12.25,42.700001,23.59,40.099998,24.68,20.27,9.28,17.700001,54.509998,15.01,12.426,31.84,,7.31,9.209523,24.120001,24.43,8.56,26.18,49.939999,21.82,40.794704,21.8375,17.459999,1.1,13.53,18.610001,22.4,8.494078,23.26,22.73,9.178,12.42,5.19,27.52,21.75,35.970001,22.780001,51.490002,28.9,14.81,22.799999,43.270969,52.25,28.65,49.790001,14.71,27.540001,19.93,9.75,62.950001,19.549999,21.77,33.610001,31.85
2020-08-21,32.369999,36.75,12.97,115.769997,,21.690001,20.323334,8.75,26.629999,9.83,15.958677,17.107437,40.433819,32.950001,24.190001,20.52,20.657499,19.389999,13.45,7.457951,4.94,6.56,6.232,20.84,29.49,,19.969999,24.66,15.045454,13.42,34.07,34.529999,7.24,17.5,45.23,12.1925,42.700001,23.440001,40.459999,24.98,19.68,9.04,17.709999,53.560001,14.9,12.522,32.68,,8.21,9.266666,24.08,24.379999,8.23,26.110001,48.970001,22.879999,41.637978,21.8375,17.469999,1.18,13.68,19.26,22.15,8.560283,23.08,22.559999,8.954,12.19,5.13,29.67,21.5,34.77,22.559999,51.889999,28.9,14.48,22.718182,42.761898,52.150002,28.32,49.419998,14.75,28.1,20.73,9.57,62.200001,19.74,22.559999,33.799999,32.310001
2020-08-24,30.280001,36.540001,12.86,115.139999,,22.57,20.299999,8.9,26.49,9.8,16.206612,17.495867,40.354137,33.450001,24.200001,20.370001,20.889999,19.360001,13.46,7.451052,5.03,6.37,6.35,21.3475,29.379999,,20.09,24.200001,14.445454,13.53,37.389999,37.299999,7.64,17.66,45.43,12.0,42.740002,24.129999,39.779999,25.0,19.57,9.02,18.34,52.599998,15.29,12.432,32.290001,,7.93,9.361904,24.48,24.52,7.92,26.58,49.040001,23.360001,41.657822,21.77,17.809999,1.23,13.82,19.110001,22.09,8.581469,23.540001,22.969999,8.856,13.36,5.13,30.08,21.566,35.689999,22.41,51.349998,29.35,14.55,22.845453,42.447201,52.150002,28.25,50.0,14.82,27.809999,20.65,9.69,62.959999,20.35,22.35,33.235001,30.34
2020-08-25,28.6,35.84,12.75,114.330002,,21.950001,20.616667,8.76,26.75,9.77,16.198347,17.495867,40.044266,33.25,23.35,20.0,20.2575,19.799999,13.5,7.671824,4.86,6.2,6.551,21.16,29.27,,19.65,24.1,14.581818,13.47,38.200001,38.459999,7.66,17.690001,44.880001,12.285,43.43,24.129999,39.439999,25.450001,19.549999,8.96,18.09,52.330002,15.19,12.5,33.27,,7.94,9.285714,24.299999,23.780001,7.87,26.129999,49.169998,22.83,43.443581,22.0,17.83,1.24,13.53,18.93,21.629999,8.648997,23.43,22.870001,8.86,13.88,5.13,30.700001,21.486,34.689999,23.190001,51.939999,29.139999,14.84,22.581818,42.160271,51.099998,28.370001,50.0,14.75,27.84,20.42,9.88,61.619999,20.700001,22.32,34.145,30.709999
2020-08-26,29.110001,34.75,12.7,111.0,,21.59,20.166666,8.45,26.33,9.43,15.83471,17.132231,39.637009,32.450001,22.709999,19.6,20.1625,19.200001,13.3,7.347565,4.74,6.06,6.423,20.7125,28.549999,,18.870001,23.65,14.818181,13.02,36.400002,36.919998,7.31,17.299999,44.349998,12.505,43.110001,23.780001,39.220001,25.120001,19.540001,8.89,17.549999,53.52,15.24,12.486,32.5,,7.69,9.15238,23.790001,23.35,7.36,26.18,48.419998,22.4,42.659828,22.5375,18.07,1.25,13.52,18.540001,21.51,8.570876,22.76,22.219999,8.766,13.8,4.97,29.9,21.587999,36.27,22.299999,50.209999,28.389999,14.61,22.481817,41.373528,51.759998,28.26,49.299999,14.62,28.1,19.6,9.74,61.75,20.290001,21.73,33.215,29.950001
2020-08-27,28.74,34.599998,12.68,111.230003,,22.370001,20.093332,8.53,26.5,9.42,16.165289,17.38843,38.689686,32.75,22.23,19.700001,20.695,19.4,12.98,7.437254,4.65,6.07,6.411,20.73,28.860001,,19.09,23.559999,14.972727,12.7,36.060001,36.529999,7.33,17.139999,44.209999,12.7,42.990002,23.700001,38.830002,25.27,19.25,8.79,18.299999,52.91,15.76,12.552,32.470001,,7.62,9.228571,24.18,23.1,7.38,26.08,49.110001,21.4,42.352283,22.995001,17.870001,1.15,13.18,18.18,21.5,8.52056,22.65,22.15,8.614,13.46,4.96,29.83,21.549999,39.0,22.540001,50.549999,28.82,14.95,22.181818,40.836689,51.419998,28.25,49.279999,14.53,28.209999,19.450001,9.76,60.790001,20.360001,21.02,33.145,27.709999
2020-08-28,29.389999,37.860001,12.75,115.559998,,22.879999,20.34,8.67,27.549999,9.46,16.471073,17.743801,39.583885,33.389999,21.99,19.92,20.700001,19.77,13.44,7.568337,4.66,6.01,6.42,21.487499,29.5,,19.16,25.299999,14.90909,13.39,37.490002,37.560001,7.56,17.530001,45.700001,12.71,43.360001,24.08,40.200001,25.83,19.6,8.94,18.98,52.110001,15.46,12.896,33.639999,,7.5,9.314285,24.43,22.879999,7.52,26.17,50.0,21.32,43.374134,23.645,17.620001,1.18,13.21,18.24,21.610001,8.646349,23.110001,22.540001,8.598,12.76,5.0,31.5,21.530001,37.450001,23.76,50.18,29.280001,15.25,22.163635,41.466084,50.990002,28.4,49.689999,14.73,28.799999,20.280001,10.05,61.099998,20.219999,21.969999,33.595001,27.6
2020-08-31,30.440001,37.25,12.31,112.089996,,22.209999,19.6,8.47,26.379999,9.28,15.727272,17.140495,38.946438,32.650002,21.290001,19.59,20.235001,19.549999,13.33,7.264775,4.56,5.7,6.178,20.8125,28.74,,18.299999,24.110001,14.463636,12.92,35.509998,35.889999,7.34,18.690001,43.98,12.375,42.630001,23.200001,38.84,26.1,19.09,8.79,17.889999,53.419998,15.3,12.946,31.65,,7.13,8.980952,23.549999,22.440001,7.11,25.75,48.23,22.15,43.126114,23.305,17.799999,1.15,13.09,17.969999,20.82,8.409336,22.32,21.889999,8.378,12.1,4.9,31.24,21.559999,35.849998,22.6,47.75,28.559999,15.21,22.836363,40.401665,50.200001,28.27,48.5,14.32,28.860001,19.440001,10.15,59.68,20.5,21.34,32.310001,26.950001
2020-09-01,31.639999,37.900002,12.65,113.510002,,22.91,20.016666,8.73,26.9,9.67,16.214876,17.487602,40.0,33.209999,21.5,19.879999,20.965,20.200001,14.05,7.478648,4.55,5.95,6.328,20.422501,29.26,,18.700001,24.530001,15.645454,13.41,36.5,36.889999,7.67,18.99,44.330002,12.465,43.610001,23.969999,39.849998,26.49,20.0,9.14,18.82,54.07,14.39,13.798,32.16,,6.97,9.257142,24.34,22.299999,7.31,26.09,50.400002,21.5,45.110291,23.8325,17.200001,1.11,12.91,18.32,22.07,8.585441,23.360001,22.870001,8.8,12.3,4.97,31.32,22.43,35.799999,22.639999,49.349998,29.200001,15.47,23.118181,40.901478,51.119999,28.549999,49.18,15.0,28.85,20.65,10.66,61.759998,20.469999,22.200001,33.465,27.889999
2020-09-02,30.450001,37.439999,12.76,110.900002,,23.139999,19.99,8.8,27.23,9.56,16.198347,17.454544,39.610447,33.25,21.309999,20.450001,20.775,20.52,14.11,7.499346,4.68,5.93,6.422,19.7775,29.030001,,18.5,24.309999,15.545454,13.39,37.740002,37.860001,7.57,18.809999,44.48,12.315,43.830002,23.889999,40.799999,28.24,19.790001,9.0,18.860001,52.650002,14.27,13.562,33.259998,,7.01,9.133333,24.290001,22.559999,7.13,25.389999,51.049999,21.719999,45.219421,23.377501,17.52,1.11,12.93,18.24,21.950001,8.535125,23.299999,22.799999,8.676,11.84,5.03,32.200001,22.524,34.830002,22.16,50.299999,28.68,15.26,23.200001,40.882969,49.009998,28.58,48.599998,15.02,29.85,20.75,10.7,61.32,20.610001,22.0,33.404999,27.719999
2020-09-03,29.43,37.43,12.6,102.5,,23.99,19.273333,9.05,26.969999,9.34,16.81818,18.140495,38.760513,33.77,21.02,19.860001,20.3675,20.75,13.8,7.533841,4.56,5.8,6.315,19.174999,29.41,,18.1,24.299999,15.563636,13.12,36.610001,37.490002,7.44,18.780001,43.52,12.1475,43.279999,23.559999,39.759998,27.700001,19.379999,8.82,19.27,52.799999,13.98,13.38,32.619999,,6.84,9.323809,24.879999,22.01,6.92,25.1,50.689999,22.34,45.328548,22.125,16.9,1.06,12.69,18.219999,21.67,8.311353,23.299999,22.879999,8.674,11.62,4.85,31.530001,22.316,33.73,22.18,48.990002,29.65,15.03,22.90909,40.63306,48.0,28.33,48.849998,14.81,28.120001,20.98,10.39,59.32,19.190001,21.91,32.215,27.559999
2020-09-04,30.26,37.099998,12.6,102.300003,,24.59,19.443333,9.25,27.0,9.45,16.793388,18.157024,39.220894,33.950001,21.879999,19.98,20.0375,20.620001,14.4,7.444153,4.68,6.01,6.396,19.217501,29.35,,18.07,23.85,15.536363,13.54,36.450001,37.139999,7.41,18.9,44.029999,12.1625,43.279999,23.780001,39.700001,28.49,19.92,9.07,19.98,52.450001,13.43,13.282,32.27,,6.95,9.304761,24.959999,21.870001,7.11,25.01,50.75,22.049999,45.933723,22.192499,16.719999,1.06,12.73,17.93,22.25,8.377558,23.33,22.92,8.81,12.15,4.84,33.950001,22.468,34.18,22.34,49.16,30.41,14.97,23.00909,40.799664,47.540001,28.360001,48.98,14.74,27.610001,21.49,10.65,60.490002,18.9,22.379999,32.244999,27.780001
2020-09-08,29.940001,37.189999,12.35,99.360001,,26.26,19.013332,9.15,26.58,9.86,16.471073,17.867767,38.539177,33.259998,22.200001,19.85,19.5075,20.77,14.51,7.395859,4.7,6.15,6.434,19.004999,29.52,,18.0,23.950001,15.672727,13.62,36.369999,37.049999,7.36,18.809999,43.779999,12.2875,44.119999,23.690001,39.689999,28.459999,19.690001,8.93,20.389999,51.619999,13.6,13.468,31.59,,6.72,9.180952,24.4,21.85,7.32,24.43,53.73,22.99,45.804752,21.922501,16.33,1.11,12.56,17.889999,23.15,8.274278,22.52,22.26,8.274,12.29,4.8,34.419998,22.936001,34.700001,22.059999,49.189999,29.91,15.06,22.881819,40.262829,46.779999,28.76,49.200001,14.99,27.700001,21.52,10.54,59.27,18.15,22.969999,31.5,28.75
2020-09-09,30.67,37.150002,12.35,102.800003,,26.219999,19.42,9.11,26.6,9.66,16.512396,17.81818,38.716248,33.220001,22.17,19.879999,20.4175,20.870001,14.8,7.720118,4.69,5.9,6.629,19.577499,30.440001,,17.709999,24.48,15.963636,13.65,36.380001,36.82,7.19,19.120001,44.810001,12.405,45.299999,24.120001,40.939999,28.709999,20.530001,9.37,19.84,52.619999,13.72,13.658,31.620001,,6.51,9.219047,24.43,22.0,7.2,24.84,54.869999,21.370001,45.745228,22.799999,16.27,1.11,12.67,18.209999,22.799999,8.229259,23.02,22.73,8.262,12.16,4.78,34.5,22.684,34.450001,22.08,50.099998,29.709999,15.81,22.827272,40.253571,47.049999,29.24,50.5,15.28,28.879999,21.879999,11.21,60.0,18.51,23.09,32.465,27.99
